name,url,webshop,price,image_urls,desc
"GIGABYTE GV-N760OC-2GD (rev. 2.0), grafische kaart 2x DVI, HDMI, DisplayPort, SLI, Lite Retail",/GIGABYTE/GV-N760OC-2GD-(rev-2-0)-grafische-kaart/html/product/1088935?tk=7&lk=9374,alternate.nl,"€ 204,",placeholder,"
          GeForce GTX 760 
        ,
          2 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"GIGABYTE GV-N760OC-4GD (rev. 2.1), grafische kaart 2x DVI, HDMI, DisplayPort, SLI",/GIGABYTE/GV-N760OC-4GD-(rev-2-1)-grafische-kaart/html/product/1104380?tk=7&lk=9374,alternate.nl,"€ 254,-",placeholder,"
          GeForce GTX 760 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"GIGABYTE GV-N760WF2OC-2GD, grafische kaart DisplayPort, HDMI, 2x DVI, Retail",/GIGABYTE/GV-N760WF2OC-2GD-grafische-kaart/html/product/1137523?tk=7&lk=9374,alternate.nl,"€ 207,",placeholder,"
          GeForce GTX 760 
        ,
          2 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"GIGABYTE GV-N770OC-2GD, grafische kaart 2x DVI, HDMI, DisplayPort, SLI, Retail",/GIGABYTE/GV-N770OC-2GD-grafische-kaart/html/product/1083491?tk=7&lk=9374,alternate.nl,"€ 279,-",placeholder,"
          GeForce GTX 770 
        ,
          2 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"GIGABYTE GV-N770OC-4GD, grafische kaart DVI, HDMI, Display port",/GIGABYTE/GV-N770OC-4GD-grafische-kaart/html/product/1084807?tk=7&lk=9374,alternate.nl,"€ 354,-",placeholder,"
          GeForce GTX 770 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"GIGABYTE GV-N780OC-3GD (rev. 2.0), grafische kaart 2x DVI, HDMI, DisplayPort, SLI",/GIGABYTE/GV-N780OC-3GD-(rev-2-0)-grafische-kaart/html/product/1091331?tk=7&lk=9374,alternate.nl,"€ 339,-",placeholder,"
          GeForce GTX 780 
        ,
          3 GB (GDDR5, 384 Bit) 
        ,
          2 Slots 
        "
"GIGABYTE GV-N780WF3-3GD (rev. 2.0), grafische kaart 2x DVI, HDMI, DisplayPort, SLI",/GIGABYTE/GV-N780WF3-3GD-(rev-2-0)-grafische-kaart/html/product/1152054?tk=7&lk=9374,alternate.nl,"€ 324,-",placeholder,"
          GeForce GTX 780 
        ,
          3 GB (GDDR5, 384 Bit) 
        ,
          1 Slots 
        "
"GIGABYTE GV-N78TGHZ-3GD, grafische kaart 2x DVI, HDMI, DisplayPort, SLI, Retail",/GIGABYTE/GV-N78TGHZ-3GD-grafische-kaart/html/product/1115803?tk=7&lk=9374,alternate.nl,"€ 464,-",placeholder,"
          GeForce GTX 780 Ti 
        ,
          3 GB (GDDR5, 384 Bit) 
        ,
          2 Slots 
        "
"GIGABYTE GV-N970G1 GAMING-4GD, grafische kaart Retail",/GIGABYTE/GV-N970G1-GAMING-4GD-grafische-kaart/html/product/1159215?tk=7&lk=9374,alternate.nl,"€ 374,-",placeholder,"
          GeForce GTX 970 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"GIGABYTE GV-N970WF3OC-4GD, grafische kaart 2x DVI, HDMI, 3x DisplayPort, SLI, Retail",/GIGABYTE/GV-N970WF3OC-4GD-grafische-kaart/html/product/1160994?tk=7&lk=9374,alternate.nl,"€ 354,-",placeholder,"
          GeForce GTX 970 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"GIGABYTE GV-N980D5-4GD-B, grafische kaart DVI, HDMI, 3x DisplayPort, SLI, Retail",/GIGABYTE/GV-N980D5-4GD-B-grafische-kaart/html/product/1158685?tk=7&lk=9374,alternate.nl,"€ 539,-",placeholder,"
          GeForce GTX 980 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"GIGABYTE GV-N980G1 GAMING-4GD, grafische kaart 2x DVI, HDMI, 3x DisplayPort, SLI",/GIGABYTE/GV-N980G1-GAMING-4GD-grafische-kaart/html/product/1159041?tk=7&lk=9374,alternate.nl,"€ 629,-",placeholder,"
          GeForce GTX 980 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"GIGABYTE GV-NTITANBLKD5-6GD-B, grafische kaart 2x DVI, HDMI, DisplayPort, SLI",/GIGABYTE/GV-NTITANBLKD5-6GD-B-grafische-kaart/html/product/1128059?tk=7&lk=9374,alternate.nl,"€ 999,-",placeholder,"
          GeForce GTX Titan Black 
        ,
          6 GB (GDDR5, 384 Bit) 
        ,
          2 Slots 
        "
"GIGABYTE GV-NTITANBLKGHZ-6GD-B, grafische kaart 2x DVI, HDMI, DisplayPort, SLI",/GIGABYTE/GV-NTITANBLKGHZ-6GD-B-grafische-kaart/html/product/1137534?tk=7&lk=9374,alternate.nl,"€ 1.049,-",placeholder,"
          GeForce GTX Titan Black 
        ,
          6 GB (GDDR5, 384 Bit) 
        ,
          2 Slots 
        "
"MSI GTX 780Ti Gaming 3G, grafische kaart 2x DVI, HDMI, DisplayPort, SLI",/MSI/GTX-780Ti-Gaming-3G-grafische-kaart/html/product/1116445?tk=7&lk=9374,alternate.nl,"€ 459,-",placeholder,"
          GeForce GTX 780 Ti 
        ,
          3 GB (GDDR5, 384 Bit) 
        ,
          2 Slots 
        "
"MSI GTX 970 4GD5 OC, grafische kaart DVI-I, HDMI, 3x DisplayPort, SLI, Retail",/MSI/GTX-970-4GD5-OC-grafische-kaart/html/product/1161752?tk=7&lk=9374,alternate.nl,"€ 359,-",placeholder,"
          GeForce GTX 970 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"MSI GTX 970 Gaming 4G, grafische kaart 2x DVI, HDMI, DisplayPort, SLI, Retail",/MSI/GTX-970-Gaming-4G-grafische-kaart/html/product/1158971?tk=7&lk=9374,alternate.nl,"€ 364,-",placeholder,"
          GeForce GTX 970 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
